"gene","avg_log2FC","p_val","p_val_adj","pct_roi","pct_rest","sample","roi","reference","test","expression_assay","logfc_cutoff","fdr_cutoff","min_pct","n_spots_roi","n_spots_rest","passes_selected_filters","complete_gene_table","analysis_format_version","n_genes_tested","Moran_I","Moran_padj","Moran_neglog10_padj","spatial_class"
"GPR174",3.2418,1.07785445621947e-05,0.000181673149649745,0.122,0.019,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0930501366839923,2.2893484977422e-09,8.6402880914993,"Weakly structured"
"WDFY4",3.2418,3.7034883224262e-12,2.20366167947899e-10,0.268,0.039,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0375486496134026,0.00980036017667901,2.0087579630963,"Weakly structured"
"INSL5",-3.2385,0.0072042369652761,0.0422575898655558,0.024,0.189,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.277787726639918,1.73506476767415e-67,66.7606843089316,"Weakly structured"
"CLDN23",-3.2359,0.000116981008799846,0.00143897888997734,0.024,0.305,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.242462076570868,2.32358299524392e-51,50.6338418104962,"Weakly structured"
"PARP15",3.2227,1.82817853231547e-10,8.32309180210383e-09,0.22,0.031,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.044669488584031,0.00272088394551052,2.56528998188774,"Weakly structured"
"TLR10",3.2227,5.12625763227187e-07,1.18489520124096e-05,0.122,0.015,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0552550960292192,0.000257702287926373,3.58888172568896,"Weakly structured"
"CBARP",3.2076,1.149110763244e-05,0.000190854147299462,0.098,0.012,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0209061957974343,0.0908720325917227,1.04156975770189,"Not structured"
"FCMR",3.2076,4.88973091628668e-20,2.31682694859465e-17,0.439,0.062,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.112297896429539,1.65992302438092e-12,11.7799120510333,"Weakly structured"
"OLR1",3.2076,5.49923904979214e-06,0.00010007363465717,0.098,0.012,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0123048308542667,0.211335134375642,0.67502829567356,"Not structured"
"ADH1C",-3.2071,0.00379857390940046,0.0258347453604253,0,0.172,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.196670448822975,1.70922488206861e-34,33.7672007935599,"Weakly structured"
"B3GALT1",-3.1965,0.00214553127241762,0.0164653758656501,0,0.189,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0681669493425554,1.32260731629808e-05,4.87856907922837,"Weakly structured"
"BARX2",-3.1965,0.00233650299899808,0.0176985783603389,0,0.186,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0446246235099815,0.00296405407488009,2.52811387754568,"Weakly structured"
"SLC22A18AS",-3.1912,0.0023324686851625,0.0176877723113716,0,0.186,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0820980883891208,2.05277203504097e-07,6.68765927733222,"Weakly structured"
"DLGAP3",3.1852,0.000251252381827629,0.00275430310258857,0.073,0.01,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0105097828038059,0.244393049520412,0.611911149484536,"Not structured"
"TIMD4",3.1852,0.000251252381827629,0.00275430310258857,0.073,0.01,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0327320050260274,0.0183700781258227,1.73588899668594,"Weakly structured"
"ULBP3",3.1852,0.000251252381827629,0.00275430310258857,0.073,0.01,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0092981511398314,0.269370133949626,0.56965055775891,"Not structured"
"MMP28",-3.1751,3.83559389374887e-08,1.13061642126104e-06,0.073,0.532,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.379157730949518,1.38758024604883e-122,121.857741891515,"Spatially structured"
"GAS1",3.1694,1.98376782044025e-06,3.99030530297045e-05,0.122,0.017,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0927109977997455,2.54543399684204e-09,8.59423815974584,"Weakly structured"
"LSAMP",3.1632,7.9578201216724e-08,2.14325037508537e-06,0.171,0.026,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0471727105256485,0.0016130317173164,2.79235709292098,"Weakly structured"
"E2F7",3.1487,1.06137443723626e-06,2.28204423118715e-05,0.122,0.016,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0948377181086665,1.24937986397755e-09,8.90330549777683,"Weakly structured"
"FPR2",3.1487,1.01072050978833e-06,2.18784221348936e-05,0.146,0.022,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0547757165630133,0.000296823829086271,3.52750123673108,"Weakly structured"
"CD37",3.1276,2.24824716090798e-16,3.50753974749948e-14,0.61,0.165,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.16402331604133,1.46009063569652e-24,23.8356201843792,"Weakly structured"
"SMIM6",-3.1256,0.00368331608535227,0.0252522308038112,0,0.172,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.147554174987561,3.4154354380221e-20,19.4665539197204,"Weakly structured"
"TNFRSF9",3.1201,2.27298823438642e-05,0.000351175814393248,0.098,0.013,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0172479048391458,0.134821104254763,0.870242120085625,"Not structured"
"TYRO3",3.1201,2.27298823438642e-05,0.000351175814393248,0.098,0.013,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,-0.0170316301703161,0.84991611165268,0.070623937867171,"Not structured"
"TMEM82",-3.12,0.00321656706750246,0.0227220002730861,0,0.177,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.112102596819368,2.16759383273455e-12,11.6640220933181,"Weakly structured"
"SEMA7A",3.1151,1.92252532082363e-12,1.19974958191691e-10,0.293,0.045,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0835408465061005,1.04715414279475e-07,6.97998938476065,"Weakly structured"
"GPAT3",-3.1144,0.00238143937784582,0.0179632983259326,0,0.186,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0385239543174088,0.008767294764975,2.05713439179743,"Weakly structured"
"STYK1",-3.1144,5.05160401878437e-05,0.000703215442432484,0.024,0.326,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0694822841759688,9.40748921566546e-06,5.02652627086403,"Weakly structured"
"CLCA4",-3.1037,0.00578647278082734,0.0358828629593428,0.317,0.485,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.72685460848907,0,445.403486811513,"Spatially structured"
"GUCA2A",-3.1029,2.98882750341199e-06,5.76712975130462e-05,0.561,0.748,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.823922157520682,0,569.503124032266,"Spatially structured"
"GALNT5",-3.0962,6.46225246888366e-09,2.24042265133953e-07,0.073,0.563,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.243662286642039,9.43943632081111e-52,51.0250539389721,"Weakly structured"
"MT1M",-3.0962,0.000117726752945209,0.00144581948995385,0.098,0.385,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.603082744010896,1.07287212467582e-307,306.969452038386,"Spatially structured"
"SNX22",3.0783,0.00046542930972134,0.00456476750928472,0.073,0.011,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,-0.0127997844246833,0.781714176436356,0.106952012013388,"Not structured"
"SMIM31",-3.0744,0.000105740305655711,0.00132425131172633,0.024,0.308,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.11232069922203,2.08403788774299e-12,11.6810943898408,"Weakly structured"
"CCR7",3.0597,2.44990219089492e-05,0.000373558983648614,0.146,0.029,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0678100608997624,1.14326660174141e-05,4.94185248337187,"Weakly structured"
"LIF",3.057,6.11603679328211e-16,8.69360652182867e-14,0.732,0.291,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.270343395571339,1.85168096543557e-63,62.7324338377871,"Weakly structured"
"ALDH1A2",-3.0569,0.00408398077929244,0.0272258291346994,0,0.169,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0836592554498543,1.2201082432823e-07,6.91360163869009,"Weakly structured"
"BATF",3.0527,4.30708460361317e-13,3.0955355805631e-11,0.39,0.077,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0913830525820728,7.60233264663455e-09,8.1190531313868,"Weakly structured"
"SCGB2A1",-3.0451,0.0035703725590493,0.0247148569964363,0,0.173,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.126650467344125,2.47723736129278e-15,14.606032378654,"Weakly structured"
"CD5",3.0423,1.65758306189237e-11,8.7625868226401e-10,0.293,0.049,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0603591389933116,9.16599835821699e-05,4.0378202248806,"Weakly structured"
"ACSL6",3.0376,2.31451610391184e-05,0.000355884669679617,0.098,0.013,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0159016348273755,0.153240920247902,0.814625248640241,"Not structured"
"NEIL3",3.0376,0.0019249840880561,0.0151081726616574,0.073,0.013,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0102196657580636,0.250841451763692,0.600600694377568,"Not structured"
"SHISA2",3.0376,0.0019249840880561,0.0151081726616574,0.073,0.013,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0808046632438448,1.4456818186202e-07,6.83992728077796,"Weakly structured"
"SLC26A3",-3.0328,2.40152592195122e-08,7.4209471303193e-07,0.61,0.828,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.815601520819479,0,558.16319006059,"Spatially structured"
"SAMD13",-3.0273,0.00441523529903293,0.0288478575998612,0,0.167,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0540576982027144,0.000425990156685495,3.37060043598311,"Weakly structured"
"ENTPD5",-3.0243,5.09160082695145e-09,1.77969533822923e-07,0.098,0.584,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.316353171211848,6.4430916847657e-86,85.1909056886281,"Spatially structured"
"COLEC12",3.0231,1.0172145133475e-06,2.19817994413085e-05,0.171,0.03,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,-0.00035854954424551,0.499276058723444,0.301659258726757,"Not structured"
"IL11",3.003,1.82568131015384e-21,1.29755227782211e-18,0.78,0.225,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.405581062689025,8.26443326896976e-141,140.082786922685,"Spatially structured"
"RIMKLA",-2.997,0.00516352057039884,0.0327176417321012,0,0.162,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0782392532944624,6.87324681002165e-07,6.16283806081872,"Weakly structured"
"ICOS",2.9925,1.10385937014496e-05,0.000185180330911115,0.122,0.019,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0801339707280048,2.39400430758863e-07,6.62087507249256,"Weakly structured"
"CD177",-2.9821,6.49346302042808e-10,2.7236351613225e-08,0.439,0.781,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.725732243436956,0,442.575344808456,"Spatially structured"
"PRELP",2.9787,3.1784463906186e-08,9.63551295620468e-07,0.171,0.024,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0284396968866987,0.0374483389012274,1.42656744157013,"Weakly structured"
"TMEM163",2.9787,0.000802645831925875,0.00722607187039248,0.073,0.012,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.026135858874294,0.0476118876222312,1.32228460013296,"Weakly structured"
"CDKN2B",-2.9786,3.47733092174217e-05,0.00050724623126394,0.049,0.364,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.290268624451575,1.02710687658963e-72,71.9883843631232,"Weakly structured"
"CLCA1",-2.9731,1.75121812310805e-05,0.000278648425981608,0.171,0.484,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.52249326399718,2.74832326417061e-231,230.560932185882,"Spatially structured"
"CLDN8",-2.9692,0.00072960736217906,0.00668615113492601,0.024,0.257,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.285342503029443,2.06146298801678e-70,69.6858244582162,"Weakly structured"
"IL17RE",-2.9567,0.000171688846972629,0.00200402866726355,0.024,0.295,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0670080286483112,1.83738531398037e-05,4.73579975921514,"Weakly structured"
"MYZAP",-2.9536,0.00489832759083794,0.0314737844648868,0,0.163,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0366686820723121,0.0118605064398816,1.92589676633852,"Weakly structured"
"PITPNM3",-2.9536,0.003541171812897,0.0245540439037351,0,0.173,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0716465387737048,5.03069691997204e-06,5.29837184644857,"Weakly structured"
"NR5A2",-2.9473,9.45752648410727e-05,0.0012129859969618,0.024,0.31,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0502948575731632,0.000975438775942408,3.0107999841934,"Weakly structured"
"BLK",2.947,1.39255302376802e-10,6.5496069239207e-09,0.293,0.054,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.054210441712226,0.000391607726984662,3.40714874752852,"Weakly structured"
"GPRIN1",2.947,0.000287463860567081,0.00308000432850474,0.098,0.017,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0224617977462817,0.0768180365576207,1.11453679744536,"Not structured"
"ALDH1L1",-2.9409,1.89936238274107e-05,0.000299612120374927,0.049,0.378,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.137494667593918,1.01707108780892e-17,16.9926486911636,"Weakly structured"
"SLC51B",-2.9388,5.09753819086833e-05,0.0007080682928659,0.049,0.355,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.279407684171001,1.61138915156416e-67,66.7927995645046,"Weakly structured"
"MUC17",-2.9282,0.000188999021530127,0.00216654523515673,0.024,0.293,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0974722696065822,9.29623842812633e-10,9.03169274610997,"Weakly structured"
"IL21R",2.9241,6.49213340324269e-15,6.80769365800686e-13,0.366,0.058,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0780054870163799,6.85594247873603e-07,6.16393283479436,"Weakly structured"
"PAQR8",-2.9153,1.24776643371032e-07,3.24444633871061e-06,0.098,0.531,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.315665237543221,1.43210503725381e-85,84.8440251276798,"Spatially structured"
"PCK1",-2.8925,1.13915623562654e-05,0.000189849783526566,0.122,0.457,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.466999360197841,4.21109686552244e-185,184.37560476863,"Spatially structured"
"ENDOD1",-2.8905,1.33950242921017e-07,3.45489003566245e-06,0.098,0.522,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.206831150265649,8.26448765473353e-38,37.0827840647325,"Weakly structured"
"AC103706.1",2.8856,0.00405791678801805,0.0271085793572402,0.073,0.015,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,-0.00879753439069617,0.700002392704389,0.154900475504976,"Not structured"
"MAP6D1",2.8856,0.000123512931696458,0.00150772989999312,0.098,0.016,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0264050901378571,0.0473107804094063,1.32503988803887,"Weakly structured"
"AC096667.1",2.8856,0.00130393530822607,0.0109027741164289,0.073,0.012,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,-0.013900134952766,0.800724907534722,0.0965166620178148,"Not structured"
"ANK1",2.8856,2.75036216379703e-06,5.3581089716699e-05,0.146,0.024,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0342903265692909,0.0159295393024463,1.79779678423017,"Weakly structured"
"CPNE6",2.8856,4.01801509298936e-06,7.52598346773248e-05,0.122,0.017,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0341940831883535,0.0156929516205437,1.80429536412777,"Weakly structured"
"HAMP",2.8856,0.000477446304804653,0.00466970227627364,0.073,0.011,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.00601907346643605,0.341826336626846,0.46619447932425,"Not structured"
"RFTN2",2.8856,0.00130393530822607,0.0109027741164289,0.073,0.012,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0232718548508016,0.0687826299679943,1.16252122254205,"Not structured"
"SLC13A3",2.8856,0.000291548986269764,0.00310815515112424,0.098,0.017,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.109405782653493,2.55581494771485e-12,11.5924705942131,"Weakly structured"
"ZNF831",2.8856,0.000812273040902609,0.00729221685071374,0.073,0.012,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0231155784301275,0.0689738855973733,1.16131530763488,"Not structured"
"BEST2",-2.8693,0.00800266042052908,0.0458272313159483,0,0.148,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.114464118248839,7.41057393588233e-13,12.1301481553764,"Weakly structured"
"FLT4",2.8646,3.94354643870735e-09,1.4188884098287e-07,0.268,0.052,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0942058071176458,2.50010801051573e-09,8.60204122838489,"Weakly structured"
"BMP5",-2.8626,0.00864068165135622,0.0489116107813275,0,0.145,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.165728544837975,4.98699393631343e-25,24.30216115984,"Weakly structured"
"LYPD8",-2.8603,1.29292829997772e-08,4.25203900812724e-07,0.463,0.731,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.645739856143318,0,350.902012356602,"Spatially structured"
"STMN2",-2.8491,0.00759035935586553,0.0439581110183738,0,0.149,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.10613673829401,2.71989758694993e-11,10.5654474482672,"Weakly structured"
"MIR100HG",2.8461,1.54600856707395e-08,4.98188604498162e-07,0.195,0.03,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0590645913226544,0.000120213736041052,3.92004590549467,"Weakly structured"
"SCIN",-2.8457,0.00033326726504485,0.00346625050546241,0.024,0.278,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.167558280793045,1.82410214931185e-25,24.7389508449329,"Weakly structured"
"CGN",-2.8355,4.57603122381482e-07,1.07414986139932e-05,0.098,0.5,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.214695093312817,1.31825499496075e-40,39.8800005744211,"Weakly structured"
"DNAJC22",-2.8252,0.000343737433128508,0.00356067447936275,0.024,0.277,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0381734570504928,0.00933814844842109,2.02973922637676,"Weakly structured"
"OSM",2.8229,1.71427797472718e-12,1.08568109557846e-10,0.488,0.13,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.196322310563792,1.92410435915072e-34,33.7157713764904,"Weakly structured"
"HSPA1L",2.8152,0.00746350708420581,0.0434200300719622,0.073,0.017,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.00324183362541121,0.410278983534032,0.3869207291188,"Not structured"
"MAL",2.8152,0.00012543946335121,0.00152542495689356,0.098,0.016,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,-0.0183686501314976,0.86823057032472,0.0613649267562448,"Not structured"
"MS4A12",-2.8105,3.70468005281775e-08,1.09708268323374e-06,0.268,0.639,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.603814389788695,1.26002713064637e-307,306.899620103642,"Spatially structured"
"SPOCK2",2.8084,7.34753480308899e-12,4.15915985557157e-10,0.512,0.148,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.136961915092323,1.13589239426739e-17,16.9446628084044,"Weakly structured"
"TCF7",2.8064,5.6487340684537e-12,3.24054954877705e-10,0.415,0.094,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0869506494561294,3.76838804392235e-08,7.42384438277483,"Weakly structured"
"SOWAHA",-2.8009,0.0004969096895988,0.00484637373531099,0.024,0.267,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.158288441861987,6.39632538367321e-23,22.194069451627,"Weakly structured"
"AC104083.1",2.7982,0.00201422870521358,0.0156835227180751,0.073,0.013,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.0024169012482581,0.430016619964413,0.366514758794026,"Not structured"
"ADCY1",2.7982,0.00201422870521358,0.0156835227180751,0.073,0.013,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,0.00160652847678307,0.45001223280134,0.34677568052263,"Not structured"
"FOLH1",2.7982,0.00131859911613845,0.0110181832088564,0.073,0.012,"Example_Visium","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,41,1212,TRUE,FALSE,2,12793,-0.01420153214493,0.806304328876331,0.0935010085597484,"Not structured"
