"gene","avg_log2FC","p_val","p_val_adj","pct_roi","pct_rest","sample","roi","reference","test","expression_assay","logfc_cutoff","fdr_cutoff","min_pct","n_spots_roi","n_spots_rest","passes_selected_filters","complete_gene_table","analysis_format_version","n_genes_tested","Moran_I","Moran_padj","Moran_neglog10_padj","spatial_class"
"FBLN5",2.2568,2.67315735457904e-12,1.49780348023757e-09,0.256,0.064,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.102106494331179,7.59989156344074e-28,27.1191926042633,"Weakly structured"
"PLPP2",-2.2558,7.23867846583163e-07,5.95364701341106e-05,0.058,0.309,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.191296400027764,3.24172736230876e-92,91.4892235132456,"Weakly structured"
"MYBPC3",2.2477,0.00168901512436363,0.0232239579599999,0.07,0.02,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.00418984946371959,0.318228143343692,0.497261415015059,"Not structured"
"CDC123",-2.2406,0.000318848565285748,0.00660559276292121,0.035,0.186,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0741015767564374,1.60644355711206e-15,14.7941345289145,"Weakly structured"
"FBLN7",2.2315,0.00303916948399628,0.0347527479898299,0.058,0.016,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0168803805060323,0.0340204896944216,1.4682594393991,"Weakly structured"
"HARS",-2.2255,0.00194750475615492,0.0255627820482121,0.023,0.139,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0494718082879776,6.85777596381976e-08,7.16381670692392,"Weakly structured"
"MPG",-2.2242,0.000396613725045152,0.00771288946861124,0.035,0.182,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.041207286263447,5.69406730747734e-06,5.24457740352323,"Weakly structured"
"LEFTY1",-2.2169,0.000144471192686795,0.00355819846823385,0.058,0.228,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.19109352017404,4.58293471028959e-92,91.3388563297862,"Weakly structured"
"SVEP1",2.2148,9.72338382888398e-06,0.000481602961469309,0.14,0.042,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0811046421854778,2.54139780902464e-18,17.5949273488253,"Weakly structured"
"MYL7",2.2142,3.15077698478796e-25,9.41557188954135e-22,0.267,0.037,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.507349995540694,0,640.488576682886,"Spatially structured"
"COL4A4",2.2117,0.000579871620517418,0.0105661566624769,0.07,0.018,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0353182494784565,7.45361922764187e-05,4.12763279719499,"Weakly structured"
"SH3PXD2A",-2.2108,0.0019765051800443,0.0258299838762349,0.023,0.139,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.063230979775773,8.52173529413885e-12,11.0694719601708,"Weakly structured"
"RHOH",2.2088,0.000153044368299075,0.00369822846846686,0.07,0.016,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0383394497590523,1.90346646404274e-05,4.7204547703387,"Weakly structured"
"FSCN1",-2.1999,0.000141872387126038,0.00351349710106333,0.047,0.215,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.105207255123747,2.42814198907697e-29,28.614725920863,"Weakly structured"
"TCF3",-2.1984,0.000736084680953569,0.0127148346141594,0.012,0.14,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0970675438140408,2.76970663374597e-25,24.5575662288029,"Weakly structured"
"HEBP2",-2.1974,6.91570097665447e-06,0.00036685952222312,0.058,0.277,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0831996485811521,4.51850508818675e-19,18.3450052243338,"Weakly structured"
"PLD4",2.192,0.000335434461575778,0.00680355191861278,0.093,0.028,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0346543094462692,0.000102603350831402,3.98883845575613,"Weakly structured"
"SOX18",2.192,0.00043458815481658,0.00829608857322881,0.105,0.034,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0287803978152412,0.00101151192728936,2.99502899185965,"Weakly structured"
"BOLA2B",-2.1885,0.0015156985236922,0.0216147495442848,0.023,0.143,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.105669013771894,1.35477715144897e-29,28.8681321364172,"Weakly structured"
"NUDT4",-2.1806,3.452550502562e-08,4.43398285973821e-06,0.105,0.401,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.216978001320601,5.19077474068948e-118,117.284767817393,"Weakly structured"
"TBCA",-2.1766,7.34023466110693e-08,8.12409922676834e-06,0.093,0.379,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.104070831234793,9.80024785563966e-29,28.0087629405345,"Weakly structured"
"GFM1",-2.176,0.000997585563827995,0.0158289461587929,0.012,0.135,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0581289618188675,3.05220901623004e-10,9.51538572907655,"Weakly structured"
"LAPTM4B",-2.1674,6.16780423884413e-06,0.000339229233136427,0.081,0.303,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.180654930963634,1.77412747493489e-82,81.7510151783759,"Weakly structured"
"P4HA2",-2.1633,0.00272333467656433,0.032209360653561,0.023,0.133,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0673545208678451,3.79892172958358e-13,12.4203396542632,"Weakly structured"
"FBLN1",2.1629,6.53015632775872e-08,7.60296772446194e-06,0.291,0.111,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.173339881750072,2.70658640058778e-76,75.5675781046529,"Weakly structured"
"ADGRG1",-2.1351,8.73718959179777e-05,0.00251054181700215,0.058,0.237,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.185235447718247,1.24627099620165e-86,85.904387511964,"Weakly structured"
"TRABD2A",-2.1247,0.00277869489632937,0.0326487545813798,0.023,0.133,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0982173273093634,7.63258812403878e-26,25.11732817274,"Weakly structured"
"NEXN",2.1214,0.000128379561898746,0.00327898225761328,0.07,0.016,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.000544508581511243,0.467216866025423,0.330481488049848,"Not structured"
"TAP1",-2.1211,5.50251497834893e-06,0.000308312792380613,0.058,0.284,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.212101042019179,6.82017678155085e-113,112.166204368121,"Weakly structured"
"GIMAP1",2.112,9.14963690914901e-06,0.000458248574807379,0.093,0.021,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0134157009801705,0.0731496718379348,1.13578761785437,"Not structured"
"FABP4",2.1108,0.00065477182353173,0.0116700385645367,0.093,0.029,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.101142756396609,1.36669491191802e-27,26.864328422417,"Weakly structured"
"GRK5",2.1108,4.00778684658356e-05,0.00137658725856339,0.116,0.034,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.00861113355413328,0.174221982377707,0.758897048966536,"Not structured"
"NOTUM",-2.1063,0.00017543676821429,0.00410650294266608,0.058,0.228,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.246120565768581,2.19868647866848e-151,150.657836694373,"Weakly structured"
"NFE2L3",-2.0984,0.00309955574372346,0.0352186530322951,0.023,0.131,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.130633551674924,3.62869497783327e-44,43.4402495363493,"Weakly structured"
"LGR5",-2.0904,0.00215712495273613,0.0272910653947243,0.035,0.154,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.14790802771433,4.88475150215317e-56,55.3111575248805,"Weakly structured"
"DCAF12",-2.0877,0.00363458704407209,0.0394958458789167,0.023,0.128,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0481894435779554,1.42418040016209e-07,6.84643499536725,"Weakly structured"
"MCM4",-2.0877,0.00165833940090806,0.0229426035925643,0.012,0.126,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0705013009362828,3.12309114011353e-14,13.5054153417157,"Weakly structured"
"EREG",-2.0864,0.000344447099765091,0.00695488344458117,0.012,0.153,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.138396376898311,2.54589255893763e-49,48.5941599282727,"Weakly structured"
"HAL",2.0831,7.01989941269557e-11,2.86060901067344e-08,0.279,0.084,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0845348348566733,1.12538171385809e-19,18.9487001459041,"Weakly structured"
"SLC5A1",-2.0797,0.00131285316805357,0.0194540969447938,0.012,0.13,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0942055603286398,6.24298718350688e-24,23.2046075566494,"Weakly structured"
"CDK1",-2.0525,0.0045263961978687,0.0459689162491021,0.023,0.124,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0995309412709503,1.72439545752957e-26,25.7633631298523,"Weakly structured"
"ESRP1",-2.0415,0.00031129308930506,0.00649009894330201,0.035,0.189,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.128149993299494,1.44541433940755e-42,41.8400076411258,"Weakly structured"
"ZNF512B",2.0389,0.000706505161253817,0.0124333786409069,0.07,0.018,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0145833908541504,0.0575270211709845,1.24012811376344,"Not structured"
"POLR2K",-2.0332,3.30660478003886e-05,0.0012099474225734,0.081,0.279,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.116140286451036,2.59279728409415e-35,34.5862314368908,"Weakly structured"
"CXCL6",2.0274,5.0319630958258e-06,0.000291042252606957,0.14,0.04,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0986740552282554,3.01043099703066e-26,25.5213713229336,"Weakly structured"
"IRF1",-2.0206,0.000354737460252909,0.00711458910775689,0.058,0.215,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0932166786027848,1.85688399746167e-23,22.7312152264896,"Weakly structured"
"SH3BP4",-2.0136,0.00401682313015574,0.0422662199082702,0.023,0.127,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.065123647923297,2.09030019372004e-12,11.6797913391932,"Weakly structured"
"SMARCC1",-2.0113,0.000666909831398025,0.0118159024475954,0.047,0.19,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0690202150687568,1.05213735637439e-13,12.9779275594015,"Weakly structured"
"GATA3",2.0092,0.00317310581978638,0.0357822561941948,0.058,0.016,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0232795904857743,0.00606656455620554,2.21705717657794,"Weakly structured"
"BMP4",-2.0051,0.00282350206383061,0.0330452950420906,0.012,0.116,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0874891039454639,6.42026470608346e-21,20.1924470656973,"Weakly structured"
"SCRIB",-1.9994,0.00207301612867473,0.0268164956204105,0.035,0.155,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0499054710400878,5.35207251251585e-08,7.27147801116472,"Weakly structured"
"GPCPD1",-1.988,0.00477294021365399,0.0477560368475536,0.023,0.124,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0759704330665987,3.12925473471156e-16,15.5045590819875,"Weakly structured"
"SH3GLB2",-1.9874,0.00070640315205734,0.0124333786409069,0.047,0.189,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0914544897669338,1.18943965353368e-22,21.924657587088,"Weakly structured"
"HMOX1",-1.9822,0.0026398087890207,0.0315124977277904,0.023,0.136,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0847669695328622,9.34458210551698e-20,19.0294401157219,"Weakly structured"
"SULF1",-1.9759,8.68119663464412e-05,0.00250247356365224,0.058,0.245,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.356216984551829,9.62515150482089e-315,314.016592425742,"Spatially structured"
"NEURL1B",1.9715,0.00134866724432164,0.0198861872456308,0.081,0.025,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0238799372224117,0.00518004088382777,2.28566681254227,"Weakly structured"
"RUVBL2",-1.9703,4.59145988169184e-05,0.00154166433855308,0.081,0.275,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.127550366765129,3.62317493845244e-42,41.4409106963352,"Weakly structured"
"SAPCD2",-1.9648,0.0037481106692576,0.0402416911974782,0.023,0.129,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.228205784704908,1.34379256084135e-130,129.871667767469,"Weakly structured"
"SNHG9",-1.961,8.1991775869762e-06,0.000427358296902568,0.07,0.293,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.154018483995056,1.58388909145431e-60,59.8002752322514,"Weakly structured"
"STK39",-1.9473,0.000947347042345082,0.0152966083561576,0.023,0.154,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.116391457012447,1.74734855272157e-35,34.7576204553921,"Weakly structured"
"MAL2",-1.9439,1.31326685633449e-05,0.000576119563174747,0.047,0.258,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.168904218328689,2.22348509518559e-72,71.6529657774363,"Weakly structured"
"SFRP5",1.942,6.72088924201917e-05,0.00201514287808367,0.081,0.019,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0558809342177234,9.6854845448594e-10,9.01387864754221,"Weakly structured"
"CD5",1.9312,0.0023693239840807,0.0292979165755634,0.093,0.033,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0334195389235404,0.000172331318056068,3.76363579032348,"Weakly structured"
"IGHM",1.9292,3.7265274061656e-08,4.70539692905276e-06,0.256,0.086,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.138307205418929,9.50361104973735e-50,49.0221113461854,"Weakly structured"
"RNF44",-1.9272,0.00299474351551344,0.0345088375534422,0.035,0.149,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0957608629955238,1.17010934548571e-24,23.9317735519956,"Weakly structured"
"LINC02027",1.9257,0.000134003942525088,0.00338126758524106,0.081,0.02,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.00533063432558756,0.277635815087547,0.556524510509714,"Not structured"
"CCNB1",-1.9205,0.00301757078955126,0.0346383125842856,0.012,0.115,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0635667521111147,6.58046376983727e-12,11.1817434976347,"Weakly structured"
"DTX2",-1.9205,0.00272727299452122,0.0322134418918086,0.035,0.15,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0815837799490757,2.01294937795365e-18,17.696167146697,"Weakly structured"
"CAPN5",-1.9182,0.00319383453417322,0.0358517426519716,0.035,0.147,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0204666779349726,0.0142796680313419,1.84528188876658,"Weakly structured"
"TRAF5",-1.9132,0.000899741060356285,0.0147732208902822,0.035,0.171,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.145834569768702,1.61195611704439e-54,53.7926467853503,"Weakly structured"
"FAM180A",1.9132,7.35952974224409e-05,0.00218470808408008,0.093,0.024,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0196216519333155,0.0173308636356364,1.76117979488298,"Weakly structured"
"MZB1",1.9132,0.00510632695263358,0.0495435293618615,0.07,0.023,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0524315276979031,9.60148027864037e-09,8.01766180578482,"Weakly structured"
"MUC1",-1.9069,8.21095283492113e-05,0.00237455458596993,0.07,0.256,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.186639630694334,6.47640113256086e-88,87.1886662599399,"Weakly structured"
"GRAMD1B",1.905,0.00125915780340772,0.0189720163152105,0.07,0.02,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0325713604161011,0.000234107051514078,3.63058550476758,"Weakly structured"
"CCDC68",1.899,0.00470108790160706,0.0471951321813072,0.058,0.017,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.018729274141648,0.0216280004309177,1.6649836304435,"Weakly structured"
"UROC1",1.8925,6.98296941964948e-05,0.00207981132382583,0.116,0.035,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0469333936240447,2.63598970002687e-07,6.5790562910546,"Weakly structured"
"ARRDC2",1.8916,8.85142606993937e-09,1.61944968810217e-06,0.314,0.12,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0838787088712464,2.22761338104939e-19,18.6521601820112,"Weakly structured"
"MEST",-1.8908,0.00421748402368319,0.0436602127855887,0.035,0.143,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0729544134465175,4.15218197135903e-15,14.3817236215793,"Weakly structured"
"ANKRD22",-1.8862,0.00328086992648751,0.036492554455286,0.035,0.147,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.103804019769423,1.23630329646202e-28,27.9078749727574,"Weakly structured"
"CERS6",-1.8858,0.00144971637371411,0.0210643554138525,0.047,0.177,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0989188773409984,3.58667175362698e-26,25.445308367431,"Weakly structured"
"IL7R",1.8719,2.60925452380966e-10,8.06619545032884e-08,0.267,0.078,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.155031940228985,1.70105755125249e-61,60.7692809928139,"Weakly structured"
"FOSB",1.8469,1.91023746734675e-05,0.000789183359205698,0.221,0.091,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0857990444697348,3.2936953840583e-20,19.4823165688396,"Weakly structured"
"MFAP4",1.8463,1.49221487823554e-06,0.000107884728898239,0.291,0.127,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.205215628676406,5.25984114150672e-106,105.279027372274,"Weakly structured"
"GPRC5B",1.8435,0.00169944940501766,0.0232959692904944,0.081,0.026,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0369443235306009,3.74875767403791e-05,4.42611263219236,"Weakly structured"
"HEPACAM",1.8385,0.000394554752381926,0.00768952903283472,0.093,0.028,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0253578315648619,0.00323580142683862,2.49001813782439,"Weakly structured"
"CXCL8",-1.8383,0.00128382246574826,0.0191824473423886,0.058,0.196,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.139130508007648,8.05943905679839e-50,49.0936951843754,"Weakly structured"
"CDX2",-1.8331,0.00169601098401535,0.0232844387009152,0.047,0.175,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.154116132874122,1.22747742780824e-60,59.9109864854115,"Weakly structured"
"RILPL2",1.8232,0.000509299467942579,0.00949245266134141,0.14,0.054,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0386243040587072,1.8575583447339e-05,4.73105753643789,"Weakly structured"
"IGHG1",1.8206,0.00124853895231762,0.0188754666231492,0.43,0.312,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.345036843323646,8.57059502601064e-296,295.066989025505,"Spatially structured"
"CEACAM5",-1.8192,2.71398228767907e-05,0.00105328360212307,0.081,0.293,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.367201908462882,0,333.376099469666,"Spatially structured"
"CDH17",-1.8099,0.000108665569453239,0.00288015210091736,0.093,0.278,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.21987249649563,3.67902720784303e-121,120.43426700038,"Weakly structured"
"GLB1",-1.8031,0.000990515646185343,0.0157446325674674,0.058,0.199,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0729123336779233,4.37537461706326e-15,14.3589847570055,"Weakly structured"
"UFD1",-1.8031,0.00210745266665222,0.0269519445884981,0.023,0.14,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0629928384023581,1.01341380712085e-11,10.994213183018,"Weakly structured"
"LINC01871",1.7994,0.00209022088769612,0.0268164956204105,0.07,0.021,"CaseStudy1_CRLM","TLS","Rest","wilcox","SCT",0.25,0.05,0.05,86,3635,TRUE,FALSE,2,8965,0.0164648917774763,0.0376531682879664,1.42419847465347,"Weakly structured"
