from	to	source	database
PYY	CCR9	ppi_lr	ppi_prediction
PYY	CXCR4	ppi_lr	ppi_prediction
PYY	GRM4	ppi_lr	ppi_prediction
PYY	P2RY14	ppi_lr	ppi_prediction
PYY	C3AR1	ppi_lr	ppi_prediction
PYY	RXFP4	ppi_lr	ppi_prediction
PYY	LPAR1	ppi_lr	ppi_prediction
PYY	MCHR1	ppi_lr	ppi_prediction
PYY	NMUR2	ppi_lr	ppi_prediction
PYY	HRH4	ppi_lr	ppi_prediction
PYY	NMUR1	ppi_lr	ppi_prediction
PYY	LPAR2	ppi_lr	ppi_prediction
PYY	RXFP3	ppi_lr	ppi_prediction
PYY	HRH3	ppi_lr	ppi_prediction
PYY	PTGDR2	ppi_lr	ppi_prediction
CALCB	TSHR	ppi_lr	ppi_prediction
CALCB	LHCGR	ppi_lr	ppi_prediction
CALCB	FSHR	ppi_lr	ppi_prediction
CALCB	HRH2	ppi_lr	ppi_prediction
CALCB	AVPR2	ppi_lr	ppi_prediction
CALCB	VIPR1	ppi_lr	ppi_prediction
CALCB	MC4R	ppi_lr	ppi_prediction
CALCB	MC5R	ppi_lr	ppi_prediction
CALCB	HTR7	ppi_lr	ppi_prediction
CALCB	CRHR1	ppi_lr	ppi_prediction
CALCB	ADCYAP1R1	ppi_lr	ppi_prediction
CALCB	VIPR2	ppi_lr	ppi_prediction
CALCB	MC3R	ppi_lr	ppi_prediction
CALCB	GLP1R	ppi_lr	ppi_prediction
CALCB	GCGR	ppi_lr	ppi_prediction
CALCB	SCTR	ppi_lr	ppi_prediction
CALCB	GIPR	ppi_lr	ppi_prediction
CALCB	PTH2R	ppi_lr	ppi_prediction
CALCB	HTR6	ppi_lr	ppi_prediction
CALCB	MC2R	ppi_lr	ppi_prediction
CALCB	MC1R	ppi_lr	ppi_prediction
CALCB	GHRHR	ppi_lr	ppi_prediction
CALCB	PTH1R	ppi_lr	ppi_prediction
CALCB	CRHR2	ppi_lr	ppi_prediction
CALCB	HTR4	ppi_lr	ppi_prediction
CALCB	NPSR1	ppi_lr	ppi_prediction
CALCB	RXFP2	ppi_lr	ppi_prediction
CALCB	RXFP1	ppi_lr	ppi_prediction
GZMB	NOTCH2	ppi_lr	ppi_prediction
GZMB	NOTCH3	ppi_lr	ppi_prediction
SPP1	ITGA8	ppi_lr	ppi_prediction
SPP1	NCSTN	ppi_lr	ppi_prediction
TGFB3	ITGB5	ppi_lr	ppi_prediction
TGFB3	ITGB6	ppi_lr	ppi_prediction
TGFB3	ITGB8	ppi_lr	ppi_prediction
TFPI	F3	ppi_lr	ppi_prediction
IAPP	TSHR	ppi_lr	ppi_prediction
IAPP	LHCGR	ppi_lr	ppi_prediction
IAPP	FSHR	ppi_lr	ppi_prediction
IAPP	HRH2	ppi_lr	ppi_prediction
IAPP	AVPR2	ppi_lr	ppi_prediction
IAPP	VIPR1	ppi_lr	ppi_prediction
IAPP	MC4R	ppi_lr	ppi_prediction
IAPP	MC5R	ppi_lr	ppi_prediction
IAPP	HTR7	ppi_lr	ppi_prediction
IAPP	CRHR1	ppi_lr	ppi_prediction
IAPP	ADCYAP1R1	ppi_lr	ppi_prediction
IAPP	VIPR2	ppi_lr	ppi_prediction
IAPP	MC3R	ppi_lr	ppi_prediction
IAPP	GLP1R	ppi_lr	ppi_prediction
IAPP	GCGR	ppi_lr	ppi_prediction
IAPP	SCTR	ppi_lr	ppi_prediction
IAPP	GIPR	ppi_lr	ppi_prediction
IAPP	PTH2R	ppi_lr	ppi_prediction
IAPP	HTR6	ppi_lr	ppi_prediction
IAPP	MC2R	ppi_lr	ppi_prediction
IAPP	MC1R	ppi_lr	ppi_prediction
IAPP	GHRHR	ppi_lr	ppi_prediction
IAPP	PTH1R	ppi_lr	ppi_prediction
IAPP	CRHR2	ppi_lr	ppi_prediction
IAPP	HTR4	ppi_lr	ppi_prediction
IAPP	CALCRL	ppi_lr	ppi_prediction
IAPP	NPSR1	ppi_lr	ppi_prediction
IAPP	RXFP2	ppi_lr	ppi_prediction
IAPP	RXFP1	ppi_lr	ppi_prediction
PTHLH	TSHR	ppi_lr	ppi_prediction
PTHLH	LHCGR	ppi_lr	ppi_prediction
PTHLH	FSHR	ppi_lr	ppi_prediction
PTHLH	HRH2	ppi_lr	ppi_prediction
PTHLH	AVPR2	ppi_lr	ppi_prediction
PTHLH	CALCR	ppi_lr	ppi_prediction
PTHLH	VIPR1	ppi_lr	ppi_prediction
PTHLH	MC4R	ppi_lr	ppi_prediction
PTHLH	MC5R	ppi_lr	ppi_prediction
PTHLH	HTR7	ppi_lr	ppi_prediction
PTHLH	CRHR1	ppi_lr	ppi_prediction
PTHLH	ADCYAP1R1	ppi_lr	ppi_prediction
PTHLH	VIPR2	ppi_lr	ppi_prediction
PTHLH	MC3R	ppi_lr	ppi_prediction
PTHLH	GLP1R	ppi_lr	ppi_prediction
PTHLH	GCGR	ppi_lr	ppi_prediction
PTHLH	SCTR	ppi_lr	ppi_prediction
PTHLH	GIPR	ppi_lr	ppi_prediction
PTHLH	HTR6	ppi_lr	ppi_prediction
PTHLH	MC2R	ppi_lr	ppi_prediction
PTHLH	MC1R	ppi_lr	ppi_prediction
PTHLH	GHRHR	ppi_lr	ppi_prediction
PTHLH	CRHR2	ppi_lr	ppi_prediction
PTHLH	HTR4	ppi_lr	ppi_prediction
PTHLH	CALCRL	ppi_lr	ppi_prediction
PTHLH	NPSR1	ppi_lr	ppi_prediction
PTHLH	RXFP2	ppi_lr	ppi_prediction
PTHLH	RXFP1	ppi_lr	ppi_prediction
BMP2	FGFR2	ppi_lr	ppi_prediction
BMP2	FGFR4	ppi_lr	ppi_prediction
BMP2	FGFR3	ppi_lr	ppi_prediction
BMP2	NEO1	ppi_lr	ppi_prediction
BMP4	FGFR2	ppi_lr	ppi_prediction
BMP4	FGFR4	ppi_lr	ppi_prediction
BMP4	FGFR3	ppi_lr	ppi_prediction
TDGF1	ACVR2B	ppi_lr	ppi_prediction
CCL5	FPR1	ppi_lr	ppi_prediction
CCL5	C5AR1	ppi_lr	ppi_prediction
CCL5	CXCR1	ppi_lr	ppi_prediction
CCL5	CXCR2	ppi_lr	ppi_prediction
CCL5	FPR2	ppi_lr	ppi_prediction
CCL5	ACKR3	ppi_lr	ppi_prediction
CCL5	NPY1R	ppi_lr	ppi_prediction
CCL5	HTR1D	ppi_lr	ppi_prediction
CCL5	HTR1B	ppi_lr	ppi_prediction
CCL5	BDKRB2	ppi_lr	ppi_prediction
CCL5	SSTR1	ppi_lr	ppi_prediction
CCL5	SSTR2	ppi_lr	ppi_prediction
CCL5	HTR1F	ppi_lr	ppi_prediction
CCL5	SSTR4	ppi_lr	ppi_prediction
CCL5	CCR7	ppi_lr	ppi_prediction
CCL5	SSTR3	ppi_lr	ppi_prediction
CCL5	SSTR5	ppi_lr	ppi_prediction
CCL5	OPRM1	ppi_lr	ppi_prediction
CCL5	APLNR	ppi_lr	ppi_prediction
CCL5	OPRD1	ppi_lr	ppi_prediction
CCL5	OPRK1	ppi_lr	ppi_prediction
CCL5	OPRL1	ppi_lr	ppi_prediction
CCL5	CCR2	ppi_lr	ppi_prediction
CCL5	CCR10	ppi_lr	ppi_prediction
CCL5	BDKRB1	ppi_lr	ppi_prediction
CCL5	GALR1	ppi_lr	ppi_prediction
CCL5	HTR5A	ppi_lr	ppi_prediction
CCL5	MTNR1A	ppi_lr	ppi_prediction
CCL5	NPBWR1	ppi_lr	ppi_prediction
CCL5	NPY2R	ppi_lr	ppi_prediction
CCL5	MTNR1B	ppi_lr	ppi_prediction
CCL5	AGTR2	ppi_lr	ppi_prediction
CCL5	NPY4R	ppi_lr	ppi_prediction
CCL5	CCR6	ppi_lr	ppi_prediction
CCL5	CCR8	ppi_lr	ppi_prediction
CCL5	CCR9	ppi_lr	ppi_prediction
CCL5	CXCR4	ppi_lr	ppi_prediction
CCL5	GRM4	ppi_lr	ppi_prediction
CCL5	P2RY14	ppi_lr	ppi_prediction
CCL5	NPY5R	ppi_lr	ppi_prediction
CCL5	C3AR1	ppi_lr	ppi_prediction
CCL5	RXFP4	ppi_lr	ppi_prediction
CCL5	LPAR1	ppi_lr	ppi_prediction
CCL5	MCHR1	ppi_lr	ppi_prediction
CCL5	NMUR2	ppi_lr	ppi_prediction
CCL5	HRH4	ppi_lr	ppi_prediction
CCL5	NMUR1	ppi_lr	ppi_prediction
CCL5	LPAR2	ppi_lr	ppi_prediction
CCL5	RXFP3	ppi_lr	ppi_prediction
CCL5	HRH3	ppi_lr	ppi_prediction
CCL5	PTGDR2	ppi_lr	ppi_prediction
HLA-E	ITGA6	ppi_lr	ppi_prediction
HLA-E	KLRK1	ppi_lr	ppi_prediction
HLA-E	PLXNA3	ppi_lr	ppi_prediction
HLA-E	EPHB4	ppi_lr	ppi_prediction
EDN3	TACR2	ppi_lr	ppi_prediction
EDN3	FPR2	ppi_lr	ppi_prediction
EDN3	TACR1	ppi_lr	ppi_prediction
EDN3	F2R	ppi_lr	ppi_prediction
EDN3	HTR2A	ppi_lr	ppi_prediction
EDN3	HTR2C	ppi_lr	ppi_prediction
EDN3	NMBR	ppi_lr	ppi_prediction
EDN3	TACR3	ppi_lr	ppi_prediction
EDN3	BDKRB2	ppi_lr	ppi_prediction
EDN3	GRPR	ppi_lr	ppi_prediction
EDN3	AGTR1	ppi_lr	ppi_prediction
EDN3	OXTR	ppi_lr	ppi_prediction
EDN3	GNRHR	ppi_lr	ppi_prediction
EDN3	NTSR1	ppi_lr	ppi_prediction
EDN3	CCKAR	ppi_lr	ppi_prediction
EDN3	CCKBR	ppi_lr	ppi_prediction
EDN3	TRHR	ppi_lr	ppi_prediction
EDN3	HRH1	ppi_lr	ppi_prediction
EDN3	AVPR1A	ppi_lr	ppi_prediction
EDN3	HTR2B	ppi_lr	ppi_prediction
EDN3	XCR1	ppi_lr	ppi_prediction
EDN3	BDKRB1	ppi_lr	ppi_prediction
EDN3	GCGR	ppi_lr	ppi_prediction
EDN3	AVPR1B	ppi_lr	ppi_prediction
EDN3	F2RL1	ppi_lr	ppi_prediction
EDN3	NPSR1	ppi_lr	ppi_prediction
EDN3	PROKR2	ppi_lr	ppi_prediction
EDN3	PROKR1	ppi_lr	ppi_prediction
EDN3	LPAR1	ppi_lr	ppi_prediction
EDN3	GHSR	ppi_lr	ppi_prediction
EDN3	KISS1R	ppi_lr	ppi_prediction
EDN3	QRFPR	ppi_lr	ppi_prediction
EDN3	F2RL3	ppi_lr	ppi_prediction
EDN3	LPAR4	ppi_lr	ppi_prediction
EDN3	MCHR1	ppi_lr	ppi_prediction
EDN3	NMUR2	ppi_lr	ppi_prediction
EDN3	NPFFR1	ppi_lr	ppi_prediction
EDN3	NMUR1	ppi_lr	ppi_prediction
EDN3	LPAR2	ppi_lr	ppi_prediction
EDN3	UTS2R	ppi_lr	ppi_prediction
EDN3	NPFFR2	ppi_lr	ppi_prediction
HGF	CD44	ppi_lr	ppi_prediction
NID1	NOTCH1	ppi_lr	ppi_prediction
NID1	NOTCH2	ppi_lr	ppi_prediction
NID1	NOTCH3	ppi_lr	ppi_prediction
HSP90B1	BMPR1A	ppi_lr	ppi_prediction
HSP90B1	AMFR	ppi_lr	ppi_prediction
LIF	CNTFR	ppi_lr	ppi_prediction
PVR	TNFRSF12A	ppi_lr	ppi_prediction
VEGFA	PDGFRA	ppi_lr	ppi_prediction
VEGFA	AXL	ppi_lr	ppi_prediction
VEGFA	FLT4	ppi_lr	ppi_prediction
CCL3L3	CCR3	ppi_lr	ppi_prediction
ADCYAP1	LHCGR	ppi_lr	ppi_prediction
ADCYAP1	FSHR	ppi_lr	ppi_prediction
ADCYAP1	HRH2	ppi_lr	ppi_prediction
ADCYAP1	AVPR2	ppi_lr	ppi_prediction
ADCYAP1	CALCR	ppi_lr	ppi_prediction
ADCYAP1	MC4R	ppi_lr	ppi_prediction
ADCYAP1	MC5R	ppi_lr	ppi_prediction
ADCYAP1	HTR7	ppi_lr	ppi_prediction
ADCYAP1	CRHR1	ppi_lr	ppi_prediction
ADCYAP1	MC3R	ppi_lr	ppi_prediction
ADCYAP1	GLP1R	ppi_lr	ppi_prediction
ADCYAP1	GCGR	ppi_lr	ppi_prediction
ADCYAP1	GIPR	ppi_lr	ppi_prediction
ADCYAP1	PTH2R	ppi_lr	ppi_prediction
ADCYAP1	HTR6	ppi_lr	ppi_prediction
ADCYAP1	MC2R	ppi_lr	ppi_prediction
ADCYAP1	MC1R	ppi_lr	ppi_prediction
ADCYAP1	GHRHR	ppi_lr	ppi_prediction
ADCYAP1	PTH1R	ppi_lr	ppi_prediction
ADCYAP1	CRHR2	ppi_lr	ppi_prediction
ADCYAP1	HTR4	ppi_lr	ppi_prediction
ADCYAP1	CALCRL	ppi_lr	ppi_prediction
ADCYAP1	NTRK2	ppi_lr	ppi_prediction
ADCYAP1	NPSR1	ppi_lr	ppi_prediction
ADCYAP1	RXFP2	ppi_lr	ppi_prediction
ADCYAP1	RXFP1	ppi_lr	ppi_prediction
CXCL2	FPR1	ppi_lr	ppi_prediction
CXCL2	C5AR1	ppi_lr	ppi_prediction
CXCL2	FPR2	ppi_lr	ppi_prediction
CXCL2	ACKR3	ppi_lr	ppi_prediction
CXCL2	NPY1R	ppi_lr	ppi_prediction
CXCL2	HTR1D	ppi_lr	ppi_prediction
CXCL2	HTR1B	ppi_lr	ppi_prediction
CXCL2	BDKRB2	ppi_lr	ppi_prediction
CXCL2	SSTR1	ppi_lr	ppi_prediction
CXCL2	SSTR2	ppi_lr	ppi_prediction
CXCL2	HTR1F	ppi_lr	ppi_prediction
CXCL2	SSTR4	ppi_lr	ppi_prediction
CXCL2	CCR1	ppi_lr	ppi_prediction
CXCL2	CCR7	ppi_lr	ppi_prediction
CXCL2	CXCR5	ppi_lr	ppi_prediction
CXCL2	SSTR3	ppi_lr	ppi_prediction
CXCL2	SSTR5	ppi_lr	ppi_prediction
CXCL2	OPRM1	ppi_lr	ppi_prediction
CXCL2	APLNR	ppi_lr	ppi_prediction
CXCL2	OPRD1	ppi_lr	ppi_prediction
CXCL2	OPRK1	ppi_lr	ppi_prediction
CXCL2	OPRL1	ppi_lr	ppi_prediction
CXCL2	CCR2	ppi_lr	ppi_prediction
CXCL2	CCR10	ppi_lr	ppi_prediction
CXCL2	BDKRB1	ppi_lr	ppi_prediction
CXCL2	GALR1	ppi_lr	ppi_prediction
CXCL2	HTR5A	ppi_lr	ppi_prediction
CXCL2	MTNR1A	ppi_lr	ppi_prediction
CXCL2	NPBWR1	ppi_lr	ppi_prediction
CXCL2	NPY2R	ppi_lr	ppi_prediction
CXCL2	MTNR1B	ppi_lr	ppi_prediction
CXCL2	CXCR3	ppi_lr	ppi_prediction
CXCL2	AGTR2	ppi_lr	ppi_prediction
CXCL2	NPY4R	ppi_lr	ppi_prediction
CXCL2	CCR3	ppi_lr	ppi_prediction
CXCL2	CCR4	ppi_lr	ppi_prediction
CXCL2	CCR5	ppi_lr	ppi_prediction
CXCL2	CCR6	ppi_lr	ppi_prediction
CXCL2	CCR8	ppi_lr	ppi_prediction
CXCL2	CCR9	ppi_lr	ppi_prediction
CXCL2	CXCR4	ppi_lr	ppi_prediction
CXCL2	GRM4	ppi_lr	ppi_prediction
CXCL2	P2RY14	ppi_lr	ppi_prediction
CXCL2	NPY5R	ppi_lr	ppi_prediction
CXCL2	C3AR1	ppi_lr	ppi_prediction
CXCL2	RXFP4	ppi_lr	ppi_prediction
CXCL2	LPAR1	ppi_lr	ppi_prediction
CXCL2	MCHR1	ppi_lr	ppi_prediction
CXCL2	NMUR2	ppi_lr	ppi_prediction
CXCL2	HRH4	ppi_lr	ppi_prediction
CXCL2	NMUR1	ppi_lr	ppi_prediction
CXCL2	LPAR2	ppi_lr	ppi_prediction
CXCL2	RXFP3	ppi_lr	ppi_prediction
CXCL2	HRH3	ppi_lr	ppi_prediction
CXCL2	PTGDR2	ppi_lr	ppi_prediction
CXCL3	FPR1	ppi_lr	ppi_prediction
CXCL3	C5AR1	ppi_lr	ppi_prediction
CXCL3	FPR2	ppi_lr	ppi_prediction
CXCL3	ACKR3	ppi_lr	ppi_prediction
CXCL3	NPY1R	ppi_lr	ppi_prediction
CXCL3	HTR1D	ppi_lr	ppi_prediction
CXCL3	HTR1B	ppi_lr	ppi_prediction
CXCL3	BDKRB2	ppi_lr	ppi_prediction
CXCL3	SSTR1	ppi_lr	ppi_prediction
CXCL3	SSTR2	ppi_lr	ppi_prediction
CXCL3	HTR1F	ppi_lr	ppi_prediction
CXCL3	SSTR4	ppi_lr	ppi_prediction
CXCL3	CCR1	ppi_lr	ppi_prediction
CXCL3	CCR7	ppi_lr	ppi_prediction
CXCL3	CXCR5	ppi_lr	ppi_prediction
CXCL3	SSTR3	ppi_lr	ppi_prediction
CXCL3	SSTR5	ppi_lr	ppi_prediction
CXCL3	OPRM1	ppi_lr	ppi_prediction
CXCL3	APLNR	ppi_lr	ppi_prediction
CXCL3	OPRD1	ppi_lr	ppi_prediction
CXCL3	OPRK1	ppi_lr	ppi_prediction
CXCL3	OPRL1	ppi_lr	ppi_prediction
CXCL3	CCR2	ppi_lr	ppi_prediction
CXCL3	CCR10	ppi_lr	ppi_prediction
CXCL3	BDKRB1	ppi_lr	ppi_prediction
CXCL3	GALR1	ppi_lr	ppi_prediction
CXCL3	HTR5A	ppi_lr	ppi_prediction
CXCL3	MTNR1A	ppi_lr	ppi_prediction
CXCL3	NPBWR1	ppi_lr	ppi_prediction
CXCL3	NPY2R	ppi_lr	ppi_prediction
CXCL3	MTNR1B	ppi_lr	ppi_prediction
CXCL3	CXCR3	ppi_lr	ppi_prediction
CXCL3	AGTR2	ppi_lr	ppi_prediction
CXCL3	NPY4R	ppi_lr	ppi_prediction
CXCL3	CCR3	ppi_lr	ppi_prediction
CXCL3	CCR4	ppi_lr	ppi_prediction
CXCL3	CCR5	ppi_lr	ppi_prediction
CXCL3	CCR6	ppi_lr	ppi_prediction
CXCL3	CCR8	ppi_lr	ppi_prediction
CXCL3	CCR9	ppi_lr	ppi_prediction
CXCL3	CXCR4	ppi_lr	ppi_prediction
CXCL3	GRM4	ppi_lr	ppi_prediction
CXCL3	P2RY14	ppi_lr	ppi_prediction
CXCL3	NPY5R	ppi_lr	ppi_prediction
CXCL3	C3AR1	ppi_lr	ppi_prediction
CXCL3	RXFP4	ppi_lr	ppi_prediction
CXCL3	LPAR1	ppi_lr	ppi_prediction
CXCL3	MCHR1	ppi_lr	ppi_prediction
CXCL3	NMUR2	ppi_lr	ppi_prediction
CXCL3	HRH4	ppi_lr	ppi_prediction
CXCL3	NMUR1	ppi_lr	ppi_prediction
CXCL3	LPAR2	ppi_lr	ppi_prediction
CXCL3	RXFP3	ppi_lr	ppi_prediction
CXCL3	HRH3	ppi_lr	ppi_prediction
CXCL3	PTGDR2	ppi_lr	ppi_prediction
TAC1	EDNRB	ppi_lr	ppi_prediction
TAC1	FPR2	ppi_lr	ppi_prediction
TAC1	EDNRA	ppi_lr	ppi_prediction
TAC1	F2R	ppi_lr	ppi_prediction
TAC1	HTR2A	ppi_lr	ppi_prediction
TAC1	HTR2C	ppi_lr	ppi_prediction
TAC1	NMBR	ppi_lr	ppi_prediction
TAC1	BDKRB2	ppi_lr	ppi_prediction
TAC1	GRPR	ppi_lr	ppi_prediction
TAC1	AGTR1	ppi_lr	ppi_prediction
TAC1	OXTR	ppi_lr	ppi_prediction
TAC1	GNRHR	ppi_lr	ppi_prediction
TAC1	NTSR1	ppi_lr	ppi_prediction
TAC1	CCKAR	ppi_lr	ppi_prediction
TAC1	CCKBR	ppi_lr	ppi_prediction
TAC1	TRHR	ppi_lr	ppi_prediction
TAC1	HRH1	ppi_lr	ppi_prediction
TAC1	AVPR1A	ppi_lr	ppi_prediction
TAC1	OPRD1	ppi_lr	ppi_prediction
TAC1	HTR2B	ppi_lr	ppi_prediction
TAC1	XCR1	ppi_lr	ppi_prediction
TAC1	BDKRB1	ppi_lr	ppi_prediction
TAC1	GCGR	ppi_lr	ppi_prediction
TAC1	AVPR1B	ppi_lr	ppi_prediction
TAC1	F2RL1	ppi_lr	ppi_prediction
TAC1	NPSR1	ppi_lr	ppi_prediction
TAC1	PROKR2	ppi_lr	ppi_prediction
TAC1	PROKR1	ppi_lr	ppi_prediction
TAC1	LPAR1	ppi_lr	ppi_prediction
TAC1	GHSR	ppi_lr	ppi_prediction
TAC1	KISS1R	ppi_lr	ppi_prediction
TAC1	QRFPR	ppi_lr	ppi_prediction
TAC1	F2RL3	ppi_lr	ppi_prediction
TAC1	LPAR4	ppi_lr	ppi_prediction
TAC1	MCHR1	ppi_lr	ppi_prediction
TAC1	NMUR2	ppi_lr	ppi_prediction
TAC1	NPFFR1	ppi_lr	ppi_prediction
TAC1	NMUR1	ppi_lr	ppi_prediction
TAC1	LPAR2	ppi_lr	ppi_prediction
TAC1	UTS2R	ppi_lr	ppi_prediction
TAC1	NPFFR2	ppi_lr	ppi_prediction
PMCH	TACR2	ppi_lr	ppi_prediction
PMCH	FPR1	ppi_lr	ppi_prediction
PMCH	C5AR1	ppi_lr	ppi_prediction
PMCH	EDNRB	ppi_lr	ppi_prediction
PMCH	CXCR1	ppi_lr	ppi_prediction
PMCH	CXCR2	ppi_lr	ppi_prediction
PMCH	FPR2	ppi_lr	ppi_prediction
PMCH	EDNRA	ppi_lr	ppi_prediction
PMCH	TACR1	ppi_lr	ppi_prediction
PMCH	ACKR3	ppi_lr	ppi_prediction
PMCH	F2R	ppi_lr	ppi_prediction
PMCH	NPY1R	ppi_lr	ppi_prediction
PMCH	HTR1D	ppi_lr	ppi_prediction
PMCH	HTR1B	ppi_lr	ppi_prediction
PMCH	HTR2A	ppi_lr	ppi_prediction
PMCH	HTR2C	ppi_lr	ppi_prediction
PMCH	NMBR	ppi_lr	ppi_prediction
PMCH	TACR3	ppi_lr	ppi_prediction
PMCH	BDKRB2	ppi_lr	ppi_prediction
PMCH	GRPR	ppi_lr	ppi_prediction
PMCH	AGTR1	ppi_lr	ppi_prediction
PMCH	OXTR	ppi_lr	ppi_prediction
PMCH	SSTR1	ppi_lr	ppi_prediction
PMCH	SSTR2	ppi_lr	ppi_prediction
PMCH	HTR1F	ppi_lr	ppi_prediction
PMCH	GNRHR	ppi_lr	ppi_prediction
PMCH	NTSR1	ppi_lr	ppi_prediction
PMCH	SSTR4	ppi_lr	ppi_prediction
PMCH	CCKAR	ppi_lr	ppi_prediction
PMCH	CCKBR	ppi_lr	ppi_prediction
PMCH	CCR1	ppi_lr	ppi_prediction
PMCH	CCR7	ppi_lr	ppi_prediction
PMCH	CXCR5	ppi_lr	ppi_prediction
PMCH	SSTR3	ppi_lr	ppi_prediction
PMCH	TRHR	ppi_lr	ppi_prediction
PMCH	SSTR5	ppi_lr	ppi_prediction
PMCH	HRH1	ppi_lr	ppi_prediction
PMCH	OPRM1	ppi_lr	ppi_prediction
PMCH	APLNR	ppi_lr	ppi_prediction
PMCH	AVPR1A	ppi_lr	ppi_prediction
PMCH	OPRD1	ppi_lr	ppi_prediction
PMCH	OPRK1	ppi_lr	ppi_prediction
PMCH	OPRL1	ppi_lr	ppi_prediction
PMCH	HTR2B	ppi_lr	ppi_prediction
PMCH	CCR2	ppi_lr	ppi_prediction
PMCH	CCR10	ppi_lr	ppi_prediction
PMCH	XCR1	ppi_lr	ppi_prediction
PMCH	BDKRB1	ppi_lr	ppi_prediction
PMCH	GALR1	ppi_lr	ppi_prediction
PMCH	GCGR	ppi_lr	ppi_prediction
PMCH	HTR5A	ppi_lr	ppi_prediction
PMCH	AVPR1B	ppi_lr	ppi_prediction
PMCH	MTNR1A	ppi_lr	ppi_prediction
PMCH	NPBWR1	ppi_lr	ppi_prediction
PMCH	NPY2R	ppi_lr	ppi_prediction
PMCH	MTNR1B	ppi_lr	ppi_prediction
PMCH	CXCR3	ppi_lr	ppi_prediction
PMCH	AGTR2	ppi_lr	ppi_prediction
PMCH	NPY4R	ppi_lr	ppi_prediction
PMCH	CCR3	ppi_lr	ppi_prediction
PMCH	CCR4	ppi_lr	ppi_prediction
PMCH	CCR5	ppi_lr	ppi_prediction
PMCH	CCR6	ppi_lr	ppi_prediction
PMCH	CCR8	ppi_lr	ppi_prediction
PMCH	CCR9	ppi_lr	ppi_prediction
PMCH	F2RL1	ppi_lr	ppi_prediction
PMCH	CXCR4	ppi_lr	ppi_prediction
PMCH	GRM4	ppi_lr	ppi_prediction
PMCH	P2RY14	ppi_lr	ppi_prediction
PMCH	NPY5R	ppi_lr	ppi_prediction
PMCH	C3AR1	ppi_lr	ppi_prediction
PMCH	NPSR1	ppi_lr	ppi_prediction
PMCH	PROKR2	ppi_lr	ppi_prediction
PMCH	PROKR1	ppi_lr	ppi_prediction
PMCH	RXFP4	ppi_lr	ppi_prediction
PMCH	LPAR1	ppi_lr	ppi_prediction
PMCH	GHSR	ppi_lr	ppi_prediction
PMCH	KISS1R	ppi_lr	ppi_prediction
PMCH	QRFPR	ppi_lr	ppi_prediction
PMCH	F2RL3	ppi_lr	ppi_prediction
PMCH	LPAR4	ppi_lr	ppi_prediction
PMCH	NMUR2	ppi_lr	ppi_prediction
PMCH	NPFFR1	ppi_lr	ppi_prediction
PMCH	HRH4	ppi_lr	ppi_prediction
PMCH	NMUR1	ppi_lr	ppi_prediction
PMCH	LPAR2	ppi_lr	ppi_prediction
PMCH	RXFP3	ppi_lr	ppi_prediction
PMCH	UTS2R	ppi_lr	ppi_prediction
PMCH	HRH3	ppi_lr	ppi_prediction
PMCH	NPFFR2	ppi_lr	ppi_prediction
PMCH	PTGDR2	ppi_lr	ppi_prediction
TRH	TACR2	ppi_lr	ppi_prediction
TRH	EDNRB	ppi_lr	ppi_prediction
TRH	FPR2	ppi_lr	ppi_prediction
TRH	EDNRA	ppi_lr	ppi_prediction
TRH	TACR1	ppi_lr	ppi_prediction
TRH	F2R	ppi_lr	ppi_prediction
TRH	HTR2A	ppi_lr	ppi_prediction
TRH	HTR2C	ppi_lr	ppi_prediction
TRH	NMBR	ppi_lr	ppi_prediction
TRH	TACR3	ppi_lr	ppi_prediction
TRH	BDKRB2	ppi_lr	ppi_prediction
TRH	GRPR	ppi_lr	ppi_prediction
TRH	AGTR1	ppi_lr	ppi_prediction
TRH	OXTR	ppi_lr	ppi_prediction
TRH	GNRHR	ppi_lr	ppi_prediction
TRH	NTSR1	ppi_lr	ppi_prediction
TRH	CCKAR	ppi_lr	ppi_prediction
TRH	CCKBR	ppi_lr	ppi_prediction
TRH	HRH1	ppi_lr	ppi_prediction
TRH	AVPR1A	ppi_lr	ppi_prediction
TRH	HTR2B	ppi_lr	ppi_prediction
TRH	XCR1	ppi_lr	ppi_prediction
TRH	BDKRB1	ppi_lr	ppi_prediction
TRH	GCGR	ppi_lr	ppi_prediction
TRH	AVPR1B	ppi_lr	ppi_prediction
TRH	F2RL1	ppi_lr	ppi_prediction
TRH	NPSR1	ppi_lr	ppi_prediction
TRH	PROKR2	ppi_lr	ppi_prediction
TRH	PROKR1	ppi_lr	ppi_prediction
TRH	LPAR1	ppi_lr	ppi_prediction
TRH	GHSR	ppi_lr	ppi_prediction
TRH	KISS1R	ppi_lr	ppi_prediction
TRH	QRFPR	ppi_lr	ppi_prediction
TRH	F2RL3	ppi_lr	ppi_prediction
TRH	LPAR4	ppi_lr	ppi_prediction
TRH	MCHR1	ppi_lr	ppi_prediction
TRH	NMUR2	ppi_lr	ppi_prediction
TRH	NPFFR1	ppi_lr	ppi_prediction
TRH	NMUR1	ppi_lr	ppi_prediction
TRH	LPAR2	ppi_lr	ppi_prediction
TRH	UTS2R	ppi_lr	ppi_prediction
TRH	NPFFR2	ppi_lr	ppi_prediction
EDN2	TACR2	ppi_lr	ppi_prediction
EDN2	FPR2	ppi_lr	ppi_prediction
