"from"	"to"	"source"	"database"
"Cldn11"	"Cldn11"	"CLDN"	"cellchat"
"Clec2d"	"Klrb1b"	"CLEC"	"cellchat"
"Clec2g"	"Klrb1"	"CLEC"	"cellchat"
"Clec2h"	"Klrb1"	"CLEC"	"cellchat"
"Clec2i"	"Klrb1"	"CLEC"	"cellchat"
"Clec2f"	"Klrb1f"	"CLEC"	"cellchat"
"Clec2g"	"Klrb1f"	"CLEC"	"cellchat"
"Clec2i"	"Klrb1f"	"CLEC"	"cellchat"
"Nfasc"	"CNTN1_CNTNAP1"	"CNTN"	"cellchat"
"Cntn2"	"CNTN2_CNTNAP2"	"CNTN"	"cellchat"
"Cntn2"	"L1cam"	"CNTN"	"cellchat"
"Cntn2"	"Cntn2"	"CNTN"	"cellchat"
"Cntn1"	"Nrcam"	"CNTN"	"cellchat"
"Cspg4"	"ITGA3_ITGB1"	"CSPG4"	"cellchat"
"Dsc1"	"Dsg1c"	"DESMOSOME"	"cellchat"
"Dsc1"	"Dsg2"	"DESMOSOME"	"cellchat"
"Dsc2"	"Dsg1c"	"DESMOSOME"	"cellchat"
"Dsc2"	"Dsg2"	"DESMOSOME"	"cellchat"
"Dsg1c"	"Dsc3"	"DESMOSOME"	"cellchat"
"Dsg2"	"Dsc3"	"DESMOSOME"	"cellchat"
"Epgn"	"Egfr"	"EPGN"	"cellchat"
"Efna1"	"Epha1"	"EPHA"	"cellchat"
"Efna1"	"Epha2"	"EPHA"	"cellchat"
"Efna1"	"Epha3"	"EPHA"	"cellchat"
"Efna1"	"Epha4"	"EPHA"	"cellchat"
"Efna1"	"Epha5"	"EPHA"	"cellchat"
"Efna1"	"Epha7"	"EPHA"	"cellchat"
"Efna1"	"Epha8"	"EPHA"	"cellchat"
"Efna2"	"Epha1"	"EPHA"	"cellchat"
"Efna2"	"Epha2"	"EPHA"	"cellchat"
"Efna2"	"Epha3"	"EPHA"	"cellchat"
"Efna2"	"Epha4"	"EPHA"	"cellchat"
"Efna2"	"Epha5"	"EPHA"	"cellchat"
"Efna2"	"Epha7"	"EPHA"	"cellchat"
"Efna2"	"Epha8"	"EPHA"	"cellchat"
"Efna3"	"Epha1"	"EPHA"	"cellchat"
"Efna3"	"Epha2"	"EPHA"	"cellchat"
"Efna3"	"Epha3"	"EPHA"	"cellchat"
"Efna3"	"Epha4"	"EPHA"	"cellchat"
"Efna3"	"Epha5"	"EPHA"	"cellchat"
"Efna3"	"Epha7"	"EPHA"	"cellchat"
"Efna3"	"Epha8"	"EPHA"	"cellchat"
"Efna4"	"Epha1"	"EPHA"	"cellchat"
"Efna4"	"Epha2"	"EPHA"	"cellchat"
"Efna4"	"Epha3"	"EPHA"	"cellchat"
"Efna4"	"Epha4"	"EPHA"	"cellchat"
"Efna4"	"Epha5"	"EPHA"	"cellchat"
"Efna4"	"Epha7"	"EPHA"	"cellchat"
"Efna4"	"Epha8"	"EPHA"	"cellchat"
"Efna5"	"Epha1"	"EPHA"	"cellchat"
"Efna5"	"Epha2"	"EPHA"	"cellchat"
"Efna5"	"Epha3"	"EPHA"	"cellchat"
"Efna5"	"Epha4"	"EPHA"	"cellchat"
"Efna5"	"Epha5"	"EPHA"	"cellchat"
"Efna5"	"Epha7"	"EPHA"	"cellchat"
"Efna5"	"Epha8"	"EPHA"	"cellchat"
"Efna5"	"Ephb2"	"EPHA"	"cellchat"
"Efnb1"	"Epha4"	"EPHB"	"cellchat"
"Efnb1"	"Ephb1"	"EPHB"	"cellchat"
"Efnb1"	"Ephb2"	"EPHB"	"cellchat"
"Efnb1"	"Ephb3"	"EPHB"	"cellchat"
"Efnb1"	"Ephb4"	"EPHB"	"cellchat"
"Efnb2"	"Epha4"	"EPHB"	"cellchat"
"Efnb2"	"Ephb1"	"EPHB"	"cellchat"
"Efnb2"	"Ephb2"	"EPHB"	"cellchat"
"Efnb2"	"Ephb3"	"EPHB"	"cellchat"
"Efnb2"	"Ephb4"	"EPHB"	"cellchat"
"Efnb3"	"Epha4"	"EPHB"	"cellchat"
"Efnb3"	"Ephb1"	"EPHB"	"cellchat"
"Efnb3"	"Ephb2"	"EPHB"	"cellchat"
"Efnb3"	"Ephb3"	"EPHB"	"cellchat"
"Efnb3"	"Ephb4"	"EPHB"	"cellchat"
"Efnb3"	"Ephb6"	"EPHB"	"cellchat"
"Esam"	"Esam"	"ESAM"	"cellchat"
"Gp1ba"	"ITGAM_ITGB2"	"GP1BA"	"cellchat"
"Icam1"	"ITGAX_ITGB2"	"ICAM"	"cellchat"
"Icam1"	"ITGAL_ITGB2"	"ICAM"	"cellchat"
"Icam2"	"ITGAL_ITGB2"	"ICAM"	"cellchat"
"Icam1"	"ITGAM_ITGB2"	"ICAM"	"cellchat"
"Icam2"	"ITGAM_ITGB2"	"ICAM"	"cellchat"
"Icam1"	"ITGAL_ITGB2L"	"ICAM"	"cellchat"
"Icam2"	"ITGAL_ITGB2L"	"ICAM"	"cellchat"
"Icam1"	"ITGAM_ITGB2L"	"ICAM"	"cellchat"
"Icam2"	"ITGAM_ITGB2L"	"ICAM"	"cellchat"
"Icam1"	"Itgal"	"ICAM"	"cellchat"
"Icam1"	"Spn"	"ICAM"	"cellchat"
"Icam5"	"Cd209a"	"ICAM"	"cellchat"
"Icam5"	"Cd209f"	"ICAM"	"cellchat"
"Icosl"	"Icos"	"ICOS"	"cellchat"
"Icosl"	"Cd28"	"ICOS"	"cellchat"
"Icosl"	"Ctla4"	"ICOS"	"cellchat"
"ITGAL_ITGB2"	"Cd226"	"ITGAL-ITGB2"	"cellchat"
"ITGAL_ITGB2"	"Icam1"	"ITGAL-ITGB2"	"cellchat"
"ITGAL_ITGB2"	"Icam2"	"ITGAL-ITGB2"	"cellchat"
"ITGAL_ITGB2L"	"Cd226"	"ITGAL-ITGB2"	"cellchat"
"ITGAL_ITGB2L"	"Icam1"	"ITGAL-ITGB2"	"cellchat"
"ITGAL_ITGB2L"	"Icam2"	"ITGAL-ITGB2"	"cellchat"
"Jam2"	"ITGA3_ITGB1"	"JAM"	"cellchat"
"Jam2"	"ITGAV_ITGB1"	"JAM"	"cellchat"
"Jam3"	"ITGAM_ITGB2"	"JAM"	"cellchat"
"F11r"	"ITGAL_ITGB2"	"JAM"	"cellchat"
"Jam3"	"ITGAM_ITGB2L"	"JAM"	"cellchat"
"Jam2"	"Jam3"	"JAM"	"cellchat"
"F11r"	"F11r"	"JAM"	"cellchat"
"F11r"	"Jam2"	"JAM"	"cellchat"
"F11r"	"Jam3"	"JAM"	"cellchat"
"Jam2"	"F11r"	"JAM"	"cellchat"
"Jam2"	"Jam2"	"JAM"	"cellchat"
"Jam3"	"F11r"	"JAM"	"cellchat"
"Jam3"	"Jam2"	"JAM"	"cellchat"
"Jam3"	"Jam3"	"JAM"	"cellchat"
"L1cam"	"ITGAV_ITGB3"	"L1CAM"	"cellchat"
"L1cam"	"ITGA4_ITGB7"	"L1CAM"	"cellchat"
"L1cam"	"L1cam"	"L1CAM"	"cellchat"
"Lair1"	"Pira2"	"LAIR1"	"cellchat"
"Lck"	"CD8 receptor"	"LCK"	"cellchat"
"Madcam1"	"ITGA4_ITGB7"	"MADCAM"	"cellchat"
"Mag"	"Mag"	"MAG"	"cellchat"
"H2-T23"	"KLRD1_KLRC1"	"MHC-I"	"cellchat"
"H2-T23"	"KLRD1_KLRC2"	"MHC-I"	"cellchat"
"H2-M2"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M3"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M9"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Q1"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Q10"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Q2"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Q7"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Q8"	"Cd8a"	"MHC-I"	"cellchat"
"H2-T22"	"Cd8a"	"MHC-I"	"cellchat"
"H2-T23"	"Cd8a"	"MHC-I"	"cellchat"
"H2-T24"	"Cd8a"	"MHC-I"	"cellchat"
"H2-T3"	"Cd8a"	"MHC-I"	"cellchat"
"H2-T9"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M10.4"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M11"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M1"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M10.5"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M10.2"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M10.6"	"Cd8a"	"MHC-I"	"cellchat"
"H2-T10"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Q6"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M10.3"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Bl"	"Cd8a"	"MHC-I"	"cellchat"
"H2-D1"	"Cd8a"	"MHC-I"	"cellchat"
"H2-K1"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M10.1"	"Cd8a"	"MHC-I"	"cellchat"
"H2-T18"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Q9"	"Cd8a"	"MHC-I"	"cellchat"
"Gm8909"	"Cd8a"	"MHC-I"	"cellchat"
"H2-L"	"Cd8a"	"MHC-I"	"cellchat"
"Gm10499"	"Cd8a"	"MHC-I"	"cellchat"
"H2-Q4"	"Cd8a"	"MHC-I"	"cellchat"
"H2-T-ps"	"Cd8a"	"MHC-I"	"cellchat"
"Gm11127"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M5"	"Cd8a"	"MHC-I"	"cellchat"
"Gm7030"	"Cd8a"	"MHC-I"	"cellchat"
"H2-M2"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M3"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M9"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Q1"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Q10"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Q2"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Q7"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Q8"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-T22"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-T23"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-T24"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-T3"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-T9"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M10.4"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M11"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M1"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M10.5"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M10.2"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M10.6"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-T10"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Q6"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M10.3"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Bl"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-D1"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-K1"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M10.1"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-T18"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Q9"	"Cd8b1"	"MHC-I"	"cellchat"
"Gm8909"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-L"	"Cd8b1"	"MHC-I"	"cellchat"
"Gm10499"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-Q4"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-T-ps"	"Cd8b1"	"MHC-I"	"cellchat"
"Gm11127"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-M5"	"Cd8b1"	"MHC-I"	"cellchat"
"Gm7030"	"Cd8b1"	"MHC-I"	"cellchat"
"H2-BI"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-D1"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-K1"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-Q1"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-Q10"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-Q2"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-Q4"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-Q6"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-Q7"	"Kir3dl1"	"MHC-I"	"cellchat"
"H2-D"	"Klra"	"MHC-I"	"cellchat"
"H2-K1"	"Klra"	"MHC-I"	"cellchat"
"Ulbp1"	"Klrk1"	"MHC-I"	"cellchat"
"Raet1a"	"Klrk1"	"MHC-I"	"cellchat"
"H60a"	"Klrk1"	"MHC-I"	"cellchat"
"H2-Ea-ps"	"Cd4"	"MHC-II"	"cellchat"
"H2-Aa"	"Cd4"	"MHC-II"	"cellchat"
"H2-Ab1"	"Cd4"	"MHC-II"	"cellchat"
"H2-Eb1"	"Cd4"	"MHC-II"	"cellchat"
"H2-DMa"	"Cd4"	"MHC-II"	"cellchat"
"H2-DMb1"	"Cd4"	"MHC-II"	"cellchat"
"H2-DMb2"	"Cd4"	"MHC-II"	"cellchat"
"H2-Oa"	"Cd4"	"MHC-II"	"cellchat"
"H2-Ob"	"Cd4"	"MHC-II"	"cellchat"
"Mpz"	"Mpzl1"	"MPZ"	"cellchat"
"Mpz"	"Mpz"	"MPZ"	"cellchat"
"Mpzl1"	"Mpzl1"	"MPZ"	"cellchat"
"Ncam1"	"Fgfr1"	"NCAM"	"cellchat"
"Ncam1"	"Ncam1"	"NCAM"	"cellchat"
"Ncam1"	"Ncam2"	"NCAM"	"cellchat"
"Ncam1"	"L1cam"	"NCAM"	"cellchat"
"Ncam2"	"L1cam"	"NCAM"	"cellchat"
"Nectin1"	"Cadm3"	"NECTIN"	"cellchat"
"Nectin1"	"Cd96"	"NECTIN"	"cellchat"
"Nectin1"	"Nectin4"	"NECTIN"	"cellchat"
"Nectin3"	"Nectin1"	"NECTIN"	"cellchat"
"Nectin3"	"Nectin2"	"NECTIN"	"cellchat"
"Nectin3"	"Pvr"	"NECTIN"	"cellchat"
"Nectin3"	"Tigit"	"NECTIN"	"cellchat"
"Nectin2"	"Cd226"	"NECTIN"	"cellchat"
"Nectin2"	"Tigit"	"NECTIN"	"cellchat"
"Nectin1"	"Nectin3"	"NECTIN"	"cellchat"
"Negr1"	"Negr1"	"NEGR"	"cellchat"
"Lrrc4c"	"Ntng1"	"NGL"	"cellchat"
"Lrrc4"	"Ntng2"	"NGL"	"cellchat"
"Lrrc4b"	"Ptprf"	"NGL"	"cellchat"
"Ulbp1"	"KLRK1_HCST"	"NKG2D"	"cellchat"
"Dlk1"	"Notch1"	"NOTCH"	"cellchat"
"Dlk1"	"Notch2"	"NOTCH"	"cellchat"
"Dlk1"	"Notch3"	"NOTCH"	"cellchat"
"Dlk1"	"Notch4"	"NOTCH"	"cellchat"
"Dll1"	"Notch1"	"NOTCH"	"cellchat"
"Dll1"	"Notch3"	"NOTCH"	"cellchat"
"Dll1"	"Notch4"	"NOTCH"	"cellchat"
"Dll3"	"Notch1"	"NOTCH"	"cellchat"
"Dll3"	"Notch2"	"NOTCH"	"cellchat"
"Dll3"	"Notch3"	"NOTCH"	"cellchat"
"Dll3"	"Notch4"	"NOTCH"	"cellchat"
"Dll4"	"Notch1"	"NOTCH"	"cellchat"
"Dll4"	"Notch2"	"NOTCH"	"cellchat"
"Dll4"	"Notch3"	"NOTCH"	"cellchat"
"Dll4"	"Notch4"	"NOTCH"	"cellchat"
"Jag1"	"Notch1"	"NOTCH"	"cellchat"
"Jag1"	"Notch2"	"NOTCH"	"cellchat"
"Jag1"	"Notch3"	"NOTCH"	"cellchat"
"Jag1"	"Notch4"	"NOTCH"	"cellchat"
"Jag2"	"Notch1"	"NOTCH"	"cellchat"
"Jag2"	"Notch2"	"NOTCH"	"cellchat"
"Jag2"	"Notch3"	"NOTCH"	"cellchat"
"Jag2"	"Notch4"	"NOTCH"	"cellchat"
"Dll1"	"Notch2"	"NOTCH"	"cellchat"
"Nrxn1"	"Nlgn1"	"NRXN"	"cellchat"
"Nrxn1"	"Nlgn2"	"NRXN"	"cellchat"
"Nrxn1"	"Nlgn3"	"NRXN"	"cellchat"
"Nrxn2"	"Nlgn1"	"NRXN"	"cellchat"
"Nrxn2"	"Nlgn2"	"NRXN"	"cellchat"
"Nrxn2"	"Nlgn3"	"NRXN"	"cellchat"
"Nrxn3"	"Nlgn1"	"NRXN"	"cellchat"
"Nrxn3"	"Nlgn2"	"NRXN"	"cellchat"
"Nrxn3"	"Nlgn3"	"NRXN"	"cellchat"
"Ocln"	"Ocln"	"OCLN"	"cellchat"
"Cd274"	"Pdcd1"	"PD-L1"	"cellchat"
"Pdcd1lg2"	"Pdcd1"	"PDL2"	"cellchat"
"Pecam1"	"Pecam1"	"PECAM1"	"cellchat"
"Ptprm"	"Ptprm"	"PTPRM"	"cellchat"
"Pvr"	"Cd226"	"PVR"	"cellchat"
"Pvr"	"Tigit"	"PVR"	"cellchat"
"Sele"	"Cd44"	"SELE"	"cellchat"
"Sele"	"Glg1"	"SELE"	"cellchat"
"Sell"	"Cd34"	"SELL"	"cellchat"
"Sell"	"Podxl"	"SELL"	"cellchat"
"Sell"	"Glycam1"	"SELL"	"cellchat"
"Sell"	"Madcam1"	"SELL"	"cellchat"
"Selplg"	"Sele"	"SELPLG"	"cellchat"
"Selplg"	"Sell"	"SELPLG"	"cellchat"
"Selplg"	"Selp"	"SELPLG"	"cellchat"
"Sema4a"	"NRP1_PLXNA1"	"SEMA4"	"cellchat"
"Sema4a"	"NRP1_PLXNA2"	"SEMA4"	"cellchat"
"Sema4a"	"NRP1_PLXNA3"	"SEMA4"	"cellchat"
"Sema4a"	"NRP1_PLXNA4"	"SEMA4"	"cellchat"
"Sema4a"	"Plxnb1"	"SEMA4"	"cellchat"
"Sema4a"	"Plxnb2"	"SEMA4"	"cellchat"
"Sema4a"	"Plxnb3"	"SEMA4"	"cellchat"
"Sema4d"	"Plxnb1"	"SEMA4"	"cellchat"
"Sema4d"	"Plxnb2"	"SEMA4"	"cellchat"
"Sema4d"	"Plxnb3"	"SEMA4"	"cellchat"
"Sema4c"	"Plxnb2"	"SEMA4"	"cellchat"
"Sema4g"	"Plxnb2"	"SEMA4"	"cellchat"
"Sema4a"	"Timd2"	"SEMA4"	"cellchat"
"Sema4d"	"Cd72"	"SEMA4"	"cellchat"
"Sema5a"	"Plxna1"	"SEMA5"	"cellchat"
"Sema5b"	"Plxna1"	"SEMA5"	"cellchat"
"Sema5a"	"Plxna3"	"SEMA5"	"cellchat"
"Sema5b"	"Plxna3"	"SEMA5"	"cellchat"
"Sema5a"	"Plxnb3"	"SEMA5"	"cellchat"
"Sema6d"	"PLXNA1_KDR"	"SEMA6"	"cellchat"
"Sema6d"	"PLXNA1_TREM2"	"SEMA6"	"cellchat"
"Sema6d"	"Plxna1"	"SEMA6"	"cellchat"
"Sema6a"	"Plxna2"	"SEMA6"	"cellchat"
"Sema6b"	"Plxna2"	"SEMA6"	"cellchat"
"Sema6a"	"Plxna4"	"SEMA6"	"cellchat"
"Sema6b"	"Plxna4"	"SEMA6"	"cellchat"
"Sema7a"	"ITGB1_ITGA1"	"SEMA7"	"cellchat"
"Sema7a"	"Plxnc1"	"SEMA7"	"cellchat"
"Siglec1"	"Spn"	"SN"	"cellchat"
"Thy1"	"ITGAM_ITGB2"	"THY1"	"cellchat"
"Thy1"	"ITGAX_ITGB2"	"THY1"	"cellchat"
"Thy1"	"ITGAV_ITGB3"	"THY1"	"cellchat"
"Tigit"	"Nectin2"	"TIGIT"	"cellchat"
"Tigit"	"Pvr"	"TIGIT"	"cellchat"
"ITGA4_ITGB1"	"Vcam1"	"VCAM"	"cellchat"
"ITGA9_ITGB1"	"Vcam1"	"VCAM"	"cellchat"
"ITGA4_ITGB7"	"Vcam1"	"VCAM"	"cellchat"
"Vsir"	"Igsf11"	"VISTA"	"cellchat"
